,trialNum,trialId,itiPeriod,samplePeriod,xSpeed,ySpeed,speed,time,xPosition,yPosition,fraction,corPos,corWidth,licks,water,scimFileNum,scimFrameNum,trialType,wallDistOL
734,11.0,5,0.0,1.0,44.63166809,-0.746961236,44.63792038,103.38028169,1.797999978,57.57692337,0.2878846228,20.0,30.0,0.0,0.0,11,19,CL_T11.3R,
735,11.0,5,0.0,1.0,24.76924324,-0.4666367471,24.77363777,103.521126761,1.940000057,62.95357132,0.3147678673,21.95000076,30.0,0.0,0.0,11,20,CL_T11.3R,
736,11.0,5,0.0,1.0,25.81253815,-0.5566183925,25.81853867,103.661971831,2.079999924,65.27698517,0.326384902,22.75,30.0,0.0,0.0,11,21,CL_T11.3R,
737,11.0,5,0.0,1.0,17.00656128,-5.214700222,17.78809166,103.802816901,2.220000029,68.19173431,0.3409586549,23.10000038,30.0,0.0,0.0,11,22,CL_T11.3R,
738,11.0,5,0.0,1.0,10.72762012,-6.763138771,12.6815567,103.943661972,2.361999989,70.2416153,0.351208061,20.79999924,30.0,0.0,0.0,11,23,CL_T11.3R,
739,11.0,5,0.0,1.0,11.54479027,-4.110163212,12.25461674,104.084507042,2.502000093,71.19553375,0.3559776545,20.70000076,30.0,0.0,0.0,11,24,CL_T11.3R,
740,11.0,5,0.0,1.0,-0.2100836784,-20.69560814,20.69667435,104.225352113,2.644000053,72.66272736,0.3633136451,17.14999962,30.0,0.0,0.0,11,25,CL_T11.3R,
741,11.0,5,0.0,1.0,31.99022675,-9.598169327,33.39909363,104.366197183,2.78399992,74.75989532,0.373799473,12.30000019,30.0,0.0,0.0,11,26,CL_T11.3R,
742,11.0,5,0.0,1.0,6.728909969,11.77231216,13.55970383,104.507042254,2.924000025,75.92962646,0.3796481192,14.75,30.0,0.0,0.0,11,27,CL_T11.3R,
743,11.0,5,0.0,1.0,25.11807442,-7.825050831,26.30872726,104.647887324,3.065999985,80.08823395,0.4004411995,17.39999962,30.0,0.0,0.0,11,28,CL_T11.3R,
744,11.0,5,0.0,1.0,29.77949524,-16.71482849,34.14972687,104.788732394,3.20600009,83.88110352,0.4194054902,15.69999981,30.0,0.0,0.0,11,29,CL_T11.3R,
745,11.0,5,0.0,1.0,34.61862946,-6.596544743,35.24150848,104.929577465,3.345999956,86.59738159,0.4329869151,11.80000019,30.0,0.0,0.0,11,30,CL_T11.3R,
746,11.0,5,0.0,1.0,35.80726242,12.28704262,37.85672379,105.070422535,3.487999916,91.14540863,0.4557270408,15.64999962,30.0,0.0,0.0,11,31,CL_T11.3R,
747,11.0,5,0.0,1.0,15.90173912,0.2767142951,15.90414619,105.211267606,3.628000021,94.01856232,0.470092833,18.89999962,30.0,0.0,0.0,11,32,CL_T11.3R,
748,11.0,5,0.0,1.0,43.04782486,-7.060014248,43.62291718,105.352112676,3.769999981,99.03688812,0.4951844513,18.5,30.0,0.0,0.0,11,33,CL_T11.3R,
749,11.0,5,0.0,1.0,38.21549606,-3.321806192,38.35959625,105.492957746,3.910000086,105.2154999,0.5260775089,19.79999924,30.0,0.0,0.0,11,34,CL_T11.3R,
750,11.0,5,0.0,1.0,28.99991608,-19.62619209,35.01688766,105.633802817,4.050000191,109.4796143,0.5473980904,18.39999962,30.0,0.0,0.0,11,35,CL_T11.3R,
751,11.0,5,0.0,1.0,47.62942123,-16.72882271,50.4818306,105.774647887,4.191999912,115.1459045,0.5757294893,15.30000019,30.0,0.0,0.0,11,36,CL_T11.3R,
752,11.0,5,0.0,1.0,32.78767395,-7.02912426,33.53267288,105.915492958,4.331999779,120.7478333,0.603739202,14.14999962,30.0,0.0,0.0,11,37,CL_T11.3R,
753,11.0,5,0.0,1.0,37.01490784,2.356050968,37.08981705,106.056338028,4.472000122,124.8448334,0.6242241859,16.14999962,30.0,0.0,0.0,11,38,CL_T11.3R,
754,11.0,5,0.0,1.0,47.80701065,-2.135802031,47.85469818,106.197183099,4.613999844,131.7126312,0.6585631371,18.45000076,30.0,0.0,0.0,11,39,CL_T11.3R,
755,11.0,5,0.0,1.0,49.0152626,-12.64391232,50.61980057,106.338028169,4.754000187,138.1598969,0.6907994747,17.79999924,30.0,0.0,0.0,11,40,CL_T11.3R,
756,11.0,5,0.0,1.0,52.35916519,-10.06804943,53.31836319,106.478873239,4.895999908,145.6204071,0.728102088,17.29999924,30.0,0.0,0.0,11,41,CL_T11.3R,
757,11.0,5,0.0,0.0,49.08689117,-8.761491776,49.86267853,106.61971831,5.035999775,152.9226227,0.7646130919,16.35000038,30.0,0.0,0.0,11,42,CL_T11.3R,
758,11.0,5,0.0,0.0,18.53418732,-14.37497997,23.4554081,106.76056338,5.176000118,159.2843933,0.7964219451,12.80000019,30.0,0.0,0.0,11,43,CL_T11.3R,
759,11.0,5,0.0,0.0,7.215224266,9.052634239,11.57625389,106.901408451,5.31799984,161.8912659,0.8094563484,11.30000019,30.0,0.0,0.0,11,44,CL_T11.3R,
760,11.0,5,0.0,0.0,2.017304182,7.283481598,7.557685852,107.042253521,5.458000183,161.8906403,0.8094531894,15.44999981,30.0,0.0,0.0,11,45,CL_T11.3R,
761,11.0,5,0.0,0.0,6.92095089,0.5715346932,6.944509506,107.183098592,5.59800005,164.628067,0.8231403232,15.69999981,30.0,0.0,0.0,11,46,CL_T11.3R,
762,11.0,5,0.0,0.0,37.83818817,2.683877468,37.93325424,107.323943662,5.739999771,166.3657379,0.8318287134,17.35000038,30.0,0.0,0.0,11,47,CL_T11.3R,
763,11.0,5,0.0,0.0,52.82380295,-7.647659302,53.37453461,107.464788732,5.880000114,172.8516846,0.8642584085,15.5,30.0,0.0,0.0,11,48,CL_T11.3R,
764,11.0,5,0.0,0.0,40.17523575,1.99544692,40.22476196,107.605633803,6.021999836,180.1502533,0.9007512927,15.5,30.0,0.0,0.0,11,49,CL_T11.3R,
765,11.0,5,0.0,0.0,45.55199814,-4.851101875,45.80958176,107.746478873,6.162000179,184.6145172,0.9230725765,14.5,30.0,0.0,0.0,11,50,CL_T11.3R,
766,11.0,5,0.0,0.0,41.55599213,-2.754008055,41.64715195,107.887323944,6.302000046,190.8574371,0.9542871714,13.60000038,30.0,0.0,0.0,11,51,CL_T11.3R,
767,11.0,5,0.0,0.0,41.31757736,-2.809675455,41.4129982,108.028169014,6.443999767,196.610199,0.983051002,13.39999962,30.0,0.0,0.0,11,52,CL_T11.3R,
768,12.0,4,1.0,0.0,32.70996857,-2.216063261,32.78495026,108.169014085,-0.9419999719,-22.47719002,-0.112385951,13.05000019,30.0,0.0,0.0,12,0,CL_T5.7R,
769,12.0,4,1.0,0.0,20.90199089,1.412191868,20.94964218,108.309859155,-0.8019999862,-18.63622284,-0.09318111092,13.89999962,30.0,0.0,0.0,12,1,CL_T5.7R,
770,12.0,4,1.0,0.0,40.28424454,13.76251221,42.57025909,108.450704225,-0.6600000262,-15.15251923,-0.07576259971,14.30000019,30.0,0.0,0.0,12,2,CL_T5.7R,
771,12.0,4,1.0,0.0,12.73455524,21.12745476,24.66856766,108.591549296,-0.5199999809,-11.13852882,-0.05569264293,14.60000038,30.0,0.0,0.0,12,3,CL_T5.7R,
772,12.0,4,1.0,0.0,33.9495163,1.902175546,34.00276566,108.732394366,-0.3779999912,-7.325597763,-0.03662798926,14.80000019,30.0,0.0,0.0,12,4,CL_T5.7R,
773,12.0,4,1.0,0.0,-0.110716328,-6.386875629,6.387835026,108.873239437,-0.2380000055,-5.275650501,-0.02637825161,14.80000019,30.0,0.0,0.0,12,5,CL_T5.7R,
774,12.0,4,1.0,0.0,23.84906387,10.7285881,26.15110779,109.014084507,-0.09799999744,-2.908079147,-0.0145403957,14.89999962,30.0,0.0,0.0,12,6,CL_T5.7R,
775,12.0,4,0.0,0.0,23.43539238,26.82620049,35.62109756,109.154929577,0.04399999976,1.272761345,0.00636380678,17.25,30.0,0.0,0.0,12,7,CL_T5.7R,
776,12.0,4,0.0,0.0,23.43966293,0.9303061366,23.45811653,109.295774648,0.1840000004,3.199340343,0.01599670202,22.35000038,30.0,0.0,0.0,12,8,CL_T5.7R,
777,12.0,4,0.0,0.0,5.245183468,-19.87701607,20.55742455,109.436619718,0.324000001,5.110461712,0.02555230819,17.04999924,30.0,0.0,0.0,12,9,CL_T5.7R,
778,12.0,4,0.0,0.0,16.15610123,1.082534671,16.1923275,109.577464789,0.4659999907,7.662690163,0.03831345215,14.5,30.0,0.0,0.0,12,10,CL_T5.7R,
779,12.0,4,0.0,0.0,0.1764367372,3.422169447,3.426714659,109.718309859,0.6060000062,8.11141777,0.04055709019,15.89999962,30.0,0.0,0.0,12,11,CL_T5.7R,
780,12.0,4,0.0,0.0,24.00483894,-4.585559368,24.43889618,109.85915493,0.7480000257,9.720368385,0.04860183969,15.10000038,30.0,0.0,0.0,12,12,CL_T5.7R,
781,12.0,4,0.0,0.0,21.11558533,4.87422657,21.67085648,110.0,0.8880000114,12.98124886,0.06490624696,15.19999981,30.0,0.0,0.0,12,13,CL_T5.7R,
782,12.0,4,0.0,0.0,38.80906677,-9.130651474,39.86869049,110.14084507,1.027999997,16.9545517,0.08477275819,15.44999981,30.0,0.0,0.0,12,14,CL_T5.7R,
783,12.0,4,0.0,0.0,24.31356812,-7.040610313,25.31244278,110.281690141,1.169999957,22.10137749,0.1105068848,11.39999962,30.0,0.0,0.0,12,15,CL_T5.7R,
784,12.0,4,0.0,0.0,21.69690132,20.30284309,29.71465874,110.422535211,1.309999943,25.02094841,0.1251047403,13.14999962,30.0,0.0,0.0,12,16,CL_T5.7R,
785,12.0,4,0.0,0.0,30.23657227,15.63076973,34.03779221,110.563380282,1.452000022,29.12860298,0.1456430107,19.95000076,30.0,0.0,0.0,12,17,CL_T5.7R,
786,12.0,4,0.0,0.0,16.07494164,-5.471652985,16.98065758,110.704225352,1.592000008,32.17975616,0.1608987749,20.70000076,30.0,1.0,0.0,12,18,CL_T5.7R,
787,12.0,4,0.0,0.0,21.47433281,-9.021624565,23.29241753,110.845070423,1.731999993,34.60919571,0.1730459929,18.54999924,30.0,0.0,0.0,12,19,CL_T5.7R,
788,12.0,4,0.0,0.0,37.2297287,-5.590242863,37.64709091,110.985915493,1.873999953,39.39429855,0.196971491,16.5,30.0,0.0,0.0,12,20,CL_T5.7R,
789,12.0,4,0.0,0.0,25.17580795,-2.239146948,25.27518654,111.126760563,2.013999939,43.96726227,0.2198363096,14.94999981,30.0,0.0,0.0,12,21,CL_T5.7R,
790,12.0,4,0.0,0.0,31.75743103,-0.1543714255,31.75780487,111.267605634,2.154000044,47.58464432,0.2379232198,15.10000038,30.0,0.0,0.0,12,22,CL_T5.7R,
791,12.0,4,0.0,1.0,16.58543205,-3.019183636,16.85799599,111.408450704,2.296000004,52.29335022,0.2614667416,14.60000038,30.0,0.0,0.0,12,23,CL_T5.7R,
792,12.0,4,0.0,1.0,8.927622795,0.8188775778,8.965099335,111.549295775,2.436000109,53.71718216,0.2685859203,14.5,30.0,0.0,0.0,12,24,CL_T5.7R,
793,12.0,4,0.0,1.0,35.85276794,-1.869589806,35.90148163,111.690140845,2.578000069,57.30386353,0.2865193188,15.19999981,30.0,0.0,0.0,12,25,CL_T5.7R,
794,12.0,4,0.0,1.0,29.95021057,1.183328629,29.9735775,111.830985915,2.717999935,62.06561661,0.3103280962,15.89999962,30.0,0.0,0.0,12,26,CL_T5.7R,
795,12.0,4,0.0,1.0,23.06397057,4.715914249,23.54116821,111.971830986,2.85800004,65.91435242,0.3295717835,17.29999924,30.0,0.0,0.0,12,27,CL_T5.7R,
796,12.0,4,0.0,1.0,25.21500778,-2.05256319,25.29841232,112.112676056,3.0,68.953125,0.3447656333,18.60000038,30.0,0.0,0.0,12,28,CL_T5.7R,
797,12.0,4,0.0,1.0,11.69529343,1.324222445,11.7700243,112.253521127,3.140000105,71.82738495,0.359136939,18.70000076,30.0,0.0,0.0,12,29,CL_T5.7R,
798,12.0,4,0.0,1.0,24.78601646,-3.962673426,25.1007843,112.394366197,3.282000065,74.37902832,0.3718951344,19.70000076,30.0,0.0,0.0,12,30,CL_T5.7R,
799,12.0,4,0.0,1.0,5.929154873,0.78884691,5.981400967,112.535211268,3.421999931,75.90522766,0.3795261383,18.79999924,30.0,0.0,0.0,12,31,CL_T5.7R,
800,12.0,4,0.0,1.0,-2.382204056,-0.3034918308,2.40145874,112.676056338,3.562000036,76.04993439,0.3802496791,19.20000076,30.0,0.0,0.0,12,32,CL_T5.7R,
801,12.0,4,0.0,1.0,0.1589428633,-0.002279591747,0.1589592099,112.816901408,3.703999996,76.03368378,0.3801684082,19.10000038,30.0,0.0,0.0,12,33,CL_T5.7R,
802,12.0,4,0.0,1.0,-0.4838755131,-0.6889101863,0.8418626785,112.957746479,3.844000101,75.95497131,0.3797748387,18.89999962,30.0,0.0,0.0,12,34,CL_T5.7R,
803,12.0,4,0.0,1.0,0.0,0.0,0.0,113.098591549,3.983999968,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,35,CL_T5.7R,
804,12.0,4,0.0,1.0,0.0,0.0,0.0,113.23943662,4.125999928,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,36,CL_T5.7R,
805,12.0,4,0.0,1.0,0.0,0.0,0.0,113.38028169,4.265999794,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,37,CL_T5.7R,
806,12.0,4,0.0,1.0,0.0,0.0,0.0,113.521126761,4.407999992,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,38,CL_T5.7R,
807,12.0,4,0.0,1.0,0.0,0.0,0.0,113.661971831,4.547999859,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,39,CL_T5.7R,
808,12.0,4,0.0,1.0,0.0,0.0,0.0,113.802816901,4.688000202,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,40,CL_T5.7R,
809,12.0,4,0.0,1.0,0.0,0.0,0.0,113.943661972,4.829999924,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,41,CL_T5.7R,
810,12.0,4,0.0,1.0,0.0,0.0,0.0,114.084507042,4.96999979,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,42,CL_T5.7R,
811,12.0,4,0.0,1.0,0.0,0.0,0.0,114.225352113,5.110000134,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,43,CL_T5.7R,
812,12.0,4,0.0,1.0,0.0,0.0,0.0,114.366197183,5.251999855,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,44,CL_T5.7R,
813,12.0,4,0.0,1.0,0.0,0.0,0.0,114.507042254,5.392000198,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,45,CL_T5.7R,
814,12.0,4,0.0,1.0,0.0,0.0,0.0,114.647887324,5.53399992,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,46,CL_T5.7R,
815,12.0,4,0.0,1.0,0.0,0.0,0.0,114.788732394,5.673999786,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,47,CL_T5.7R,
816,12.0,4,0.0,1.0,0.0,0.0,0.0,114.929577465,5.81400013,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,48,CL_T5.7R,
817,12.0,4,0.0,1.0,0.0,0.0,0.0,115.070422535,5.955999851,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,49,CL_T5.7R,
818,12.0,4,0.0,1.0,0.0,0.0,0.0,115.211267606,6.096000195,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,50,CL_T5.7R,
819,12.0,4,0.0,1.0,0.0,0.0,0.0,115.352112676,6.236000061,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,51,CL_T5.7R,
820,12.0,4,0.0,1.0,0.0,0.0,0.0,115.492957746,6.377999783,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,52,CL_T5.7R,
821,12.0,4,0.0,1.0,0.0,0.0,0.0,115.633802817,6.518000126,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,53,CL_T5.7R,
822,12.0,4,0.0,1.0,0.0,0.0,0.0,115.774647887,6.659999847,75.93878937,0.3796939254,18.89999962,30.0,0.0,0.0,12,54,CL_T5.7R,
823,12.0,4,0.0,1.0,0.003410204081,0.004516326357,0.00565921329,115.915492958,6.800000191,75.93911743,0.3796955943,18.89999962,30.0,0.0,0.0,12,55,CL_T5.7R,
824,12.0,4,0.0,1.0,0.0,0.0,0.0,116.056338028,6.940000057,75.93911743,0.3796955943,18.89999962,30.0,0.0,0.0,12,56,CL_T5.7R,
825,12.0,4,0.0,1.0,0.0,0.0,0.0,116.197183099,7.081999779,75.93911743,0.3796955943,18.89999962,30.0,0.0,0.0,12,57,CL_T5.7R,
826,12.0,4,0.0,1.0,2.695438862,-6.687077522,7.209882259,116.338028169,7.222000122,75.95453644,0.3797726929,18.70000076,30.0,0.0,0.0,12,58,CL_T5.7R,
827,12.0,4,0.0,1.0,11.17574692,-12.90981007,17.07514381,116.478873239,7.361999989,77.96644592,0.3898321986,14.89999962,30.0,0.0,0.0,12,59,CL_T5.7R,
828,12.0,4,0.0,1.0,9.198563576,-10.55181599,13.99837112,116.61971831,7.504000187,77.96055603,0.3898027837,11.94999981,30.0,0.0,0.0,12,60,CL_T5.7R,
829,12.0,4,0.0,1.0,43.86785126,-14.27275085,46.1313324,116.76056338,7.644000053,82.38193512,0.4119096696,9.5,30.0,0.0,0.0,12,61,CL_T5.7R,
830,12.0,4,0.0,1.0,0.124440819,6.733485699,6.734635353,116.901408451,7.785999775,86.30696106,0.4315348268,8.800000191,30.0,0.0,0.0,12,62,CL_T5.7R,
831,12.0,4,0.0,1.0,48.74697113,2.351446867,48.8036499,117.042253521,7.926000118,89.21169281,0.4460584819,11.60000038,30.0,0.0,0.0,12,63,CL_T5.7R,
832,12.0,4,0.0,1.0,59.00775528,-16.71004486,61.32814026,117.183098592,8.065999985,96.68856049,0.4834428132,11.5,30.0,0.0,0.0,12,64,CL_T5.7R,
833,12.0,4,0.0,1.0,73.16912079,-3.301283598,73.24356079,117.323943662,8.208000183,106.115097,0.5305755138,10.19999981,30.0,0.0,0.0,12,65,CL_T5.7R,
834,12.0,4,0.0,1.0,68.284729,0.5925347209,68.28730011,117.464788732,8.347999573,115.9411392,0.5797057152,11.5,30.0,0.0,0.0,12,66,CL_T5.7R,
835,12.0,4,0.0,1.0,61.25895691,6.116518497,61.56356049,117.605633803,8.487999916,125.4692841,0.6273464561,15.19999981,30.0,0.0,0.0,12,67,CL_T5.7R,
836,12.0,4,0.0,1.0,36.54789734,-0.3031632602,36.54915619,117.746478873,8.630000114,132.114624,0.6605730653,16.79999924,30.0,0.0,0.0,12,68,CL_T5.7R,
837,12.0,4,0.0,1.0,13.57956314,8.319648743,15.92548561,117.887323944,8.770000458,134.4201813,0.6721009612,19.45000076,30.0,0.0,0.0,12,69,CL_T5.7R,
838,12.0,4,0.0,1.0,43.43611908,-5.010936737,43.7242012,118.028169014,8.911999702,139.8339691,0.6991698742,20.5,30.0,0.0,0.0,12,70,CL_T5.7R,
839,12.0,4,0.0,1.0,13.44190979,-18.08081818,22.53000069,118.169014085,9.052000046,143.2708893,0.7163544297,17.35000038,30.0,0.0,0.0,12,71,CL_T5.7R,
840,12.0,4,0.0,1.0,43.05604553,-2.002787828,43.1026001,118.309859155,9.192000389,146.8711548,0.7343557477,14.89999962,30.0,0.0,0.0,12,72,CL_T5.7R,
841,12.0,4,0.0,0.0,48.97352219,-1.270773411,48.99000549,118.450704225,9.333999634,154.2502441,0.7712512612,15.89999962,30.0,0.0,0.0,12,73,CL_T5.7R,
842,12.0,4,0.0,0.0,47.86089706,4.287163258,48.05252838,118.591549296,9.473999977,161.002243,0.8050112128,15.60000038,30.0,0.0,0.0,12,74,CL_T5.7R,
843,12.0,4,0.0,0.0,37.60835266,-3.462275505,37.76738739,118.732394366,9.616000175,167.3346252,0.8366731405,16.0,30.0,0.0,0.0,12,75,CL_T5.7R,
844,12.0,4,0.0,0.0,35.90259552,-0.3505367339,35.90430832,118.873239437,9.755999565,172.0647736,0.8603239059,15.10000038,30.0,0.0,0.0,12,76,CL_T5.7R,
845,12.0,4,0.0,0.0,43.15051651,-5.530946732,43.50354385,119.014084507,9.895999908,178.7200775,0.8936003447,14.80000019,30.0,0.0,0.0,12,77,CL_T5.7R,
846,12.0,4,0.0,0.0,15.35674095,3.124671459,15.67140865,119.154929577,10.03800011,184.1364136,0.920682013,13.10000038,30.0,0.0,0.0,12,78,CL_T5.7R,
847,12.0,4,0.0,0.0,9.761606216,12.1372757,15.57569981,119.295774648,10.17800045,184.1607361,0.9208037257,16.54999924,30.0,0.0,0.0,12,79,CL_T5.7R,
848,12.0,4,0.0,0.0,20.90060806,1.541593909,20.95738411,119.436619718,10.31799984,188.6200104,0.9431000948,17.79999924,30.0,0.0,0.0,12,80,CL_T5.7R,
849,12.0,4,0.0,0.0,29.07394218,-0.3688163161,29.0762825,119.577464789,10.46000004,189.8636322,0.9493181705,18.10000038,30.0,0.0,0.0,12,81,CL_T5.7R,
850,12.0,4,0.0,0.0,35.39591599,1.415993929,35.42422867,119.718309859,10.60000038,195.3647461,0.9768237472,18.0,30.0,0.0,0.0,12,82,CL_T5.7R,
851,12.0,4,0.0,0.0,46.90980148,-9.056799889,47.77609253,119.85915493,10.72999954,199.9741211,0.9998705983,18.0,30.0,0.0,0.0,12,83,CL_T5.7R,
852,13.0,13,1.0,0.0,34.41413116,-2.783922434,34.52655029,120.0,-0.84799999,-17.90535355,-0.1059999987,16.60000038,30.0,0.0,0.0,13,0,OL_12R,12.0
853,13.0,13,1.0,0.0,12.72885132,-0.9007897973,12.76068401,120.14084507,-0.7080000043,-14.75999546,-0.08850000054,15.89999962,30.0,0.0,0.0,13,1,OL_12R,12.0
854,13.0,13,1.0,0.0,19.5860939,0.2740714252,19.58801079,120.281690141,-0.5659999847,-12.83812618,-0.07074999809,15.5,30.0,0.0,0.0,13,2,OL_12R,12.0
855,13.0,13,1.0,0.0,21.68810654,0.6957958937,21.69926453,120.422535211,-0.425999999,-9.944424629,-0.05324999988,15.30000019,30.0,0.0,0.0,13,3,OL_12R,12.0
856,13.0,13,1.0,0.0,17.98155212,-2.983849049,18.22743988,120.563380282,-0.2840000093,-7.247786999,-0.03550000116,15.10000038,30.0,0.0,0.0,13,4,OL_12R,12.0
857,13.0,13,1.0,0.0,31.8097744,-5.146614075,32.22343063,120.704225352,-0.1439999938,-3.439734221,-0.01799999923,15.0,30.0,0.0,0.0,13,5,OL_12R,12.0
858,13.0,13,1.0,0.0,13.18848133,-2.723720312,13.46679974,120.845070423,-0.00400000019,-0.04675620049,-0.0005000000237,15.0,30.0,0.0,0.0,13,6,OL_12R,12.0
859,13.0,13,0.0,0.0,15.68833637,9.900716782,18.55122948,120.985915493,0.1379999965,1.944595575,0.01724999957,15.0,30.0,0.0,0.0,13,7,OL_12R,12.0
860,13.0,13,0.0,0.0,-3.691175461,-4.387063503,5.733332634,121.126760563,0.2779999971,2.388321638,0.03474999964,15.0,30.0,0.0,0.0,13,8,OL_12R,12.0
861,13.0,13,0.0,0.0,-0.1488448977,0.5496714115,0.5694677234,121.267605634,0.4180000126,2.226686239,0.05225000158,15.0,30.0,0.0,0.0,13,9,OL_12R,12.0
862,13.0,13,0.0,0.0,0.0006938775769,0.006828571204,0.006863734219,121.408450704,0.5600000024,2.181460142,0.0700000003,15.0,30.0,0.0,0.0,13,10,OL_12R,12.0
863,13.0,13,0.0,0.0,0.0,0.0,0.0,121.549295775,0.6999999881,2.181460142,0.08749999851,15.0,30.0,0.0,0.0,13,11,OL_12R,12.0
864,13.0,13,0.0,0.0,0.0,0.0,0.0,121.690140845,0.8420000076,2.181460142,0.105250001,15.0,30.0,0.0,0.0,13,12,OL_12R,12.0
865,13.0,13,0.0,0.0,0.0,0.0,0.0,121.830985915,0.9819999933,2.181460142,0.1227499992,15.0,30.0,0.0,0.0,13,13,OL_12R,12.0
866,13.0,13,0.0,0.0,0.0,0.0,0.0,121.971830986,1.121999979,2.181460142,0.1402499974,14.60000038,30.0,0.0,0.0,13,14,OL_12R,12.0
867,13.0,13,0.0,0.0,0.0,0.0,0.0,122.112676056,1.264000058,2.181460142,0.1580000073,14.19999981,30.0,0.0,0.0,13,15,OL_12R,12.0
868,13.0,13,0.0,0.0,0.0,0.0,0.0,122.253521127,1.404000044,2.181460142,0.1755000055,13.69999981,30.0,0.0,0.0,13,16,OL_12R,12.0
869,13.0,13,0.0,0.0,0.0,0.0,0.0,122.394366197,1.54400003,2.181460142,0.1930000037,13.30000019,30.0,0.0,0.0,13,17,OL_12R,12.0
870,13.0,13,0.0,0.0,0.1616591811,-0.004591836594,0.1617243737,122.535211268,1.68599999,2.197302818,0.2107499987,12.89999962,30.0,0.0,0.0,13,18,OL_12R,12.0
871,13.0,13,0.0,0.0,0.0,0.0,0.0,122.676056338,1.825999975,2.228721857,0.2282499969,12.5,30.0,0.0,0.0,13,19,OL_12R,12.0
872,13.0,13,0.0,0.0,0.0,0.0,0.0,122.816901408,1.968000054,2.228721857,0.2460000068,12.05000019,30.0,0.0,0.0,13,20,OL_12R,12.0
873,13.0,13,0.0,1.0,-0.1632979661,0.4655244946,0.4933348596,122.957746479,2.10800004,2.228662014,0.263500005,12.0,30.0,0.0,0.0,13,21,OL_12R,12.0
874,13.0,13,0.0,1.0,0.3267877698,0.02495918423,0.3277395368,123.098591549,2.247999907,2.165655136,0.2809999883,12.0,30.0,0.0,0.0,13,22,OL_12R,12.0
875,13.0,13,0.0,1.0,8.188860893,7.418589592,11.04956627,123.23943662,2.390000105,2.638113499,0.2987500131,12.0,30.0,0.0,0.0,13,23,OL_12R,12.0
876,13.0,13,0.0,1.0,36.89715576,14.91020775,39.79590988,123.38028169,2.529999971,5.875305176,0.3162499964,12.0,30.0,0.0,0.0,13,24,OL_12R,12.0
877,13.0,13,0.0,1.0,41.78463364,18.72347641,45.78781509,123.521126761,2.670000076,11.32442665,0.3337500095,12.0,30.0,0.0,0.0,13,25,OL_12R,12.0
878,13.0,13,0.0,1.0,19.82736588,16.39174271,25.72574043,123.661971831,2.812000036,15.43949318,0.3515000045,12.0,30.0,0.0,0.0,13,26,OL_12R,12.0
879,13.0,13,0.0,1.0,42.97612381,16.46565056,46.02243805,123.802816901,2.951999903,20.13671875,0.3689999878,12.0,30.0,0.0,0.0,13,27,OL_12R,12.0
880,13.0,13,0.0,1.0,46.44107819,26.06940269,53.25774384,123.943661972,3.094000101,27.18678474,0.3867500126,12.0,30.0,0.0,0.0,13,28,OL_12R,12.0
881,13.0,13,0.0,1.0,47.51950455,23.65130234,53.08000946,124.084507042,3.233999968,33.42552567,0.4042499959,12.0,30.0,0.0,0.0,13,29,OL_12R,12.0
882,13.0,13,0.0,1.0,28.16633606,23.23995018,36.51626587,124.225352113,3.374000072,38.37355042,0.4217500091,12.0,30.0,0.0,0.0,13,30,OL_12R,12.0
883,13.0,13,0.0,1.0,40.58185196,25.23849297,47.78983307,124.366197183,3.516000032,43.87316132,0.4395000041,12.0,30.0,0.0,0.0,13,31,OL_12R,12.0
884,13.0,13,0.0,1.0,1.403928518,26.38244629,26.4197731,124.507042254,3.655999899,46.62103653,0.4569999874,12.0,30.0,0.0,0.0,13,32,OL_12R,12.0
885,13.0,13,0.0,1.0,36.68105316,22.48320198,43.02318192,124.647887324,3.796000004,48.97885513,0.4745000005,12.0,30.0,0.0,0.0,13,33,OL_12R,12.0
886,13.0,13,0.0,1.0,11.60300159,19.21056175,22.44271278,124.788732394,3.937999964,53.25847626,0.4922499955,12.0,30.0,0.0,0.0,13,34,OL_12R,12.0
887,13.0,13,0.0,1.0,20.20664215,12.20597744,23.60708046,124.929577465,4.078000069,54.92015457,0.5097500086,12.0,30.0,0.0,0.0,13,35,OL_12R,12.0
